time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
6.25,-0.02635897784,0.02190644054,-0.007923108152,0.008295866177,-0.02541584463,-0.02462257746,0.04795284007,-0.02434044016
12.5,-0.0612385986,0.06257343818,0.06074948922,-0.06258748345,-0.001262515759,-0.0002094497602,0.001485689207,-1.772908474e-05
18.75,-0.06230931115,0.06267550476,0.06267528888,-0.0627713128,-0.000162738841,-3.930254936e-05,8.559948654e-05,3.80367467e-05
25,-0.05996573245,0.06250848931,0.06267146013,-0.06269746763,0.001561621026,-5.36777161e-05,-8.062596305e-05,0.00012491813
31.25,0.02919317434,-0.004963411362,0.06081939247,-0.06102347109,-0.05295465853,0.02659832405,-0.001436248801,0.001351459881
37.5,-0.0620300706,-0.06251074072,-0.005807994817,0.001344971445,-0.0006377710485,-0.0001029917071,-0.04647132376,0.04338928721
43.75,-0.06271886921,-0.06277316935,-0.06272593299,0.06233052313,-0.000103957348,-4.001783395e-08,-0.01011127678,0.00398062896
50,-0.06225002108,-0.06279019133,0.04952916715,0.03142884506,7.580577067e-05,9.53101659e-06,0.01119337012,0.02994312202
56.25,-0.06275429325,-0.06276055291,-0.003286463835,-0.03269222559,-8.201675668e-06,4.519536369e-05,-0.0391340036,-0.03738260143
62.5,-0.06280016588,-0.06207181952,-0.06114900534,0.02935920009,4.673378005e-06,0.0005423473525,-0.001220532518,0.02283529264
68.75,-0.06277906227,-0.03844822991,-0.06264364801,0.06198126523,2.531636615e-05,0.01651250249,-0.0001017664094,0.0009518873881
75,-0.06262548305,0.06276334319,-0.06129227886,0.06256041588,0.000141481197,-0.0005116509378,0.0007086691108,0.0004751503447
81.25,-0.06209019326,0.06219214319,-0.01578508285,-0.02233408128,0.0007119796126,-0.000742645857,-0.003310137445,-0.03036887403
87.5,-0.03554186751,0.04197004672,-0.0003106035609,0.0513617119,0.01861072965,-0.01444392457,0.06625796953,-0.01145849661
93.75,0,0,0,0,0,0,0,0
