This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:  1215565
Number of nonzeros in inequality constraint Jacobian.:     5312
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     3879
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      824
                     variables with only upper bounds:        0
Total number of equality constraints.................:     3726
Total number of inequality constraints...............:      553
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      553

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 202  7.7487611e+00 7.86e-02 4.24e+01  -2.0 2.40e+00    -  9.69e-01 1.00e+00h  1
 203  7.7331245e+00 4.61e-02 5.69e+01  -2.2 2.76e+00    -  8.75e-01 2.93e-01H  1
 204  1.1063747e+01 1.16e+00 5.18e+02  -1.4 1.32e+01    -  1.00e+00 7.11e-01f  1
 205  1.0508063e+01 1.54e-01 1.63e+02  -1.5 3.16e+00    -  9.38e-01 1.00e+00h  1
 206  1.0581543e+01 1.45e-01 3.91e+01  -1.5 2.81e+00    -  7.90e-01 9.49e-01h  1
 207  9.9683850e+00 4.69e-02 3.42e+01  -1.7 2.32e+00    -  8.14e-01 8.28e-01H  1
 208  8.7164805e+00 1.66e-01 4.26e+01  -2.1 3.71e+00    -  1.00e+00 9.45e-01h  1
 209  7.3776502e+00 2.01e-01 9.80e+01  -2.2 5.92e+00    -  1.00e+00 6.77e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  7.8907530e+00 3.20e-01 5.56e+01  -1.9 3.28e+00    -  1.00e+00 1.00e+00h  1
 211  7.7842657e+00 6.91e-02 2.05e+01  -2.0 1.58e+00    -  9.55e-01 1.00e+00h  1
 212  7.6801491e+00 3.90e-02 4.29e+01  -2.1 1.87e+00    -  7.83e-01 6.21e-01H  1
 213  8.8588970e+00 1.35e-01 1.09e+02  -1.8 2.99e+00    -  1.00e+00 1.00e+00h  1
 214  8.3065287e+00 1.09e-01 9.03e+01  -1.9 2.59e+00    -  1.00e+00 1.00e+00h  1
 215  8.0806726e+00 5.39e-02 3.06e+01  -1.9 1.25e+00    -  1.00e+00 1.00e+00h  1
 216  8.0271224e+00 2.48e-02 6.03e+01  -1.9 1.58e+00    -  1.00e+00 5.00e-01h  2
 217  7.8228917e+00 1.70e-02 1.86e+02  -2.6 2.87e+00    -  1.00e+00 2.50e-01h  1
 218  6.9290817e+00 2.75e-01 1.36e+02  -2.3 5.11e+00    -  1.00e+00 7.77e-01h  1
 219  7.5767112e+00 1.57e-01 4.91e+01  -2.0 2.95e+00    -  7.04e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 220  6.7443014e+00 1.20e-01 7.33e+01  -2.3 3.36e+00    -  1.00e+00 1.00e+00h  1
 221  6.5562086e+00 3.92e-02 3.62e+01  -2.3 1.78e+00    -  1.00e+00 7.22e-01h  1
 222  6.3679201e+00 2.96e-02 3.58e+01  -2.5 2.04e+00    -  1.00e+00 5.07e-01h  1
 223  6.5228421e+00 2.82e-02 3.12e+01  -2.3 1.40e+00    -  7.16e-01 6.03e-01h  1
 224  6.5647506e+00 1.94e-02 1.18e+02  -2.7 1.54e+00    -  8.77e-01 5.41e-01H  1
 225  6.3798447e+00 1.97e-02 8.95e+01  -3.0 2.53e+00    -  1.00e+00 5.79e-01h  1
 226  6.8121029e+00 5.33e-02 4.60e+01  -2.1 3.65e+00    -  5.76e-01 4.25e-01f  1
 227  6.6051014e+00 8.59e-02 9.28e+01  -2.4 1.74e+00    -  5.92e-01 1.00e+00h  1
 228  6.5854004e+00 3.05e-02 9.05e+00  -2.4 1.15e+00    -  1.00e+00 1.00e+00h  1
 229  6.6048465e+00 1.16e-02 4.78e+01  -2.4 1.16e+00    -  1.00e+00 9.94e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 230  8.6106344e+00 5.03e-01 4.57e+02  -1.6 1.23e+01    -  1.00e+00 5.52e-01f  1
 231  9.0441025e+00 2.07e-01 1.82e+02  -1.6 3.19e+00    -  7.55e-01 1.00e+00h  1
 232  8.9501126e+00 8.98e-02 8.05e+01  -1.6 2.03e+00    -  1.00e+00 9.52e-01h  1
 233  8.8189157e+00 2.75e-02 4.38e+01  -1.6 1.55e+00    -  7.34e-01 1.00e+00h  1
 234  9.1099928e+00 6.92e-02 6.71e+01  -1.6 1.64e+00    -  1.00e+00 1.00e+00h  1
 235  9.0909749e+00 3.30e-02 2.73e+01  -1.6 1.09e+00    -  1.00e+00 1.00e+00h  1
 236  9.1163442e+00 2.26e-02 3.28e+02  -1.4 1.34e+00    -  5.84e-01 3.75e-01H  1
 237  9.0884792e+00 9.05e-03 9.62e+01  -2.1 1.07e+00    -  1.00e+00 6.67e-01h  1
 238  9.1001097e+00 4.89e-03 1.15e+02  -2.2 7.79e-01    -  8.62e-01 6.90e-01H  1
 239  9.1825842e+00 7.99e-03 8.86e+01  -1.7 5.64e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 240  9.2152914e+00 3.31e-03 3.99e+01  -1.8 3.44e-01    -  1.00e+00 1.00e+00h  1
 241  9.1915328e+00 1.58e-03 1.56e+01  -2.5 3.49e-01    -  1.00e+00 1.00e+00h  1
 242  8.9606890e+00 7.62e-03 1.28e+01  -3.1 6.96e-01    -  1.00e+00 1.00e+00h  1
 243  8.1737499e+00 8.70e-02 7.16e+02  -2.3 9.81e+00    -  1.00e+00 2.57e-01f  1
 244  7.2363469e+00 1.20e-01 3.41e+02  -2.4 1.01e+01    -  5.47e-01 3.47e-01h  1
 245  6.6967810e+00 4.37e-02 1.41e+02  -2.4 2.29e+00    -  1.00e+00 9.58e-01h  1
 246  6.5512761e+00 3.28e-02 1.25e+02  -2.4 2.31e+00    -  1.00e+00 4.55e-01h  1
 247  6.9687173e+00 4.81e-02 1.83e+02  -2.4 1.74e+00    -  3.99e-01 1.00e+00h  1
 248  6.7960567e+00 4.65e-02 9.85e+01  -2.4 1.59e+00    -  3.91e-01 8.41e-01h  1
 249  6.7777080e+00 2.54e-02 1.91e+01  -2.4 8.80e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 250  6.9729839e+00 8.98e-03 9.85e+01  -2.6 1.02e+00    -  8.32e-01 6.25e-01H  1
 251  6.8035122e+00 2.86e-02 8.98e+01  -2.8 1.19e+00    -  1.00e+00 1.00e+00h  1
 252  6.4856875e+00 4.78e-02 1.36e+02  -2.9 2.47e+00    -  6.72e-01 5.53e-01h  1
 253  6.4358877e+00 4.42e-02 1.32e+02  -2.9 2.34e+00    -  4.29e-01 7.03e-02h  1
 254  6.3330943e+00 1.85e-02 7.13e+01  -2.9 9.89e-01    -  1.00e+00 5.96e-01h  1
 255  6.6720580e+00 4.31e-02 7.41e+01  -2.4 1.92e+00    -  4.92e-01 8.36e-01f  1
 256  6.4482852e+00 2.46e-02 2.56e+01  -2.7 1.20e+00    -  1.00e+00 1.00e+00h  1
 257  6.1981731e+00 2.23e-02 4.88e+01  -2.7 1.87e+00    -  9.45e-01 5.76e-01h  1
 258  6.0880684e+00 1.79e-02 5.25e+01  -3.0 1.47e+00    -  1.00e+00 5.85e-01h  1
 259  6.5591320e+00 3.19e-02 2.91e+01  -2.4 2.19e+00    -  8.16e-01 7.52e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 260  6.3179139e+00 1.81e-01 9.52e+01  -2.5 3.13e+00    -  6.47e-01 1.00e+00h  1
 261  6.1817017e+00 7.28e-02 3.37e+01  -2.5 1.64e+00    -  1.00e+00 1.00e+00h  1
 262  6.2345990e+00 1.92e-02 1.44e+01  -2.5 9.30e-01    -  1.00e+00 8.22e-01h  1
 263  6.8527309e+00 3.31e-02 7.80e+01  -2.3 2.18e+00    -  1.00e+00 1.00e+00f  1
 264  6.7647967e+00 3.51e-02 4.41e+01  -2.4 1.60e+00    -  1.00e+00 9.05e-01h  1
 265  6.5692596e+00 1.61e-02 5.11e+01  -2.4 6.24e-01    -  7.32e-01 1.00e+00h  1
 266  6.7014661e+00 1.36e-02 1.39e+02  -2.4 7.11e-01    -  5.91e-01 9.14e-01h  1
 267  6.7967368e+00 9.21e-03 3.94e+01  -2.4 6.40e-01    -  1.00e+00 1.00e+00h  1
 268  7.0493348e+00 1.63e-02 7.28e+01  -2.1 8.41e-01    -  1.00e+00 1.00e+00h  1
 269  7.1355995e+00 5.92e-03 6.51e+01  -2.2 4.49e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 270  7.0920507e+00 3.77e-03 2.97e+01  -2.2 4.62e-01    -  1.00e+00 1.00e+00h  1
 271  7.0979924e+00 1.84e-03 3.13e+02  -2.6 3.40e-01    -  1.00e+00 5.47e-01h  1
 272  7.1052987e+00 1.26e-03 4.23e+02  -2.9 3.09e-01    -  1.00e+00 3.78e-01h  2
 273  6.9392757e+00 9.25e-03 8.55e+01  -2.6 8.68e-01    -  1.00e+00 9.03e-01h  1
 274  6.6420913e+00 1.66e-02 1.46e+02  -2.7 1.04e+00    -  1.00e+00 1.00e+00h  1
 275  6.4996364e+00 1.59e-02 1.19e+02  -2.7 1.32e+00    -  8.71e-01 5.11e-01h  1
 276  6.4444538e+00 1.06e-02 6.41e+01  -2.7 6.77e-01    -  1.00e+00 7.64e-01h  1
 277  6.5002429e+00 3.70e-03 2.87e+01  -2.7 5.11e-01    -  8.00e-01 1.00e+00h  1
 278  6.4726027e+00 4.66e-03 5.05e+01  -2.7 8.37e-01    -  1.00e+00 6.33e-01h  1
 279  6.4407229e+00 3.20e-03 1.88e+01  -2.8 3.77e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 280  6.5080320e+00 2.26e-03 4.32e+02  -2.6 8.13e-01    -  9.60e-01 2.50e-01h  3
 281  6.4074518e+00 2.89e-02 1.72e+02  -2.9 1.18e+00    -  1.00e+00 1.00e+00h  1
 282  6.2469645e+00 1.62e-02 8.02e+01  -3.0 6.18e-01    -  8.94e-01 1.00e+00h  1
 283  6.2265458e+00 1.05e-02 8.93e+01  -3.0 5.73e-01    -  8.18e-01 3.97e-01h  1
 284  6.1292693e+00 1.15e-02 4.46e+01  -3.4 6.79e-01    -  1.00e+00 1.00e+00h  1
 285  6.2461279e+00 8.00e-03 1.11e+02  -2.9 7.89e-01    -  1.00e+00 5.00e-01h  2
 286  6.2134647e+00 7.43e-03 7.05e+01  -3.0 1.25e+00    -  7.28e-01 2.88e-01h  1
 287  6.4421719e+00 1.21e-02 1.28e+01  -2.6 7.35e-01    -  1.00e+00 1.00e+00f  1
 288  6.4093870e+00 1.47e-02 8.53e+01  -2.7 6.36e-01    -  5.05e-01 1.00e+00h  1
 289  6.3691687e+00 4.60e-03 1.54e+01  -2.7 3.85e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 290  6.2433005e+00 5.47e-03 3.70e+01  -3.1 6.05e-01    -  1.00e+00 8.41e-01h  1
 291  6.2998962e+00 4.25e-03 1.79e+02  -2.8 7.88e-01    -  1.00e+00 2.50e-01h  3
 292  6.1770850e+00 2.37e-02 1.61e+02  -3.1 1.11e+00    -  1.00e+00 1.00e+00h  1
 293  6.0016917e+00 1.46e-02 1.16e+02  -3.2 7.91e-01    -  8.97e-01 8.97e-01h  1
 294  6.0837529e+00 5.14e-03 2.76e+01  -2.9 8.14e-01    -  1.00e+00 7.06e-01f  1
 295  6.4473266e+00 2.15e-02 6.92e+01  -2.5 1.39e+00    -  6.09e-01 1.00e+00h  1
 296  6.1783738e+00 5.00e-02 6.85e+01  -2.7 1.26e+00    -  7.51e-01 1.00e+00h  1
 297  6.0394647e+00 8.51e-03 7.64e+01  -2.7 8.61e-01    -  1.00e+00 1.00e+00h  1
 298  6.0728805e+00 5.64e-03 4.38e+01  -2.7 5.29e-01    -  6.80e-01 4.91e-01h  1
 299  6.0264887e+00 2.86e-03 3.64e+01  -3.9 6.51e-01    -  6.11e-01 4.85e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 300  6.0650682e+00 2.30e-03 4.80e+01  -3.2 6.57e-01    -  8.80e-01 7.11e-01H  1
 301  6.0147699e+00 2.67e-03 8.60e+01  -3.4 6.47e-01    -  9.97e-01 4.67e-01h  1
 302  5.9614338e+00 4.62e-03 1.48e+02  -4.0 1.52e+00    -  6.59e-01 2.55e-01h  1
 303  5.9286449e+00 5.48e-03 1.25e+02  -3.4 1.16e+00    -  2.75e-01 2.49e-01h  1
 304  5.9628884e+00 5.89e-03 1.25e+02  -2.9 1.22e+00    -  2.99e-01 3.31e-01h  1
 305  5.9217172e+00 1.01e-02 1.54e+02  -3.3 1.15e+00    -  1.64e-01 4.47e-01h  1
 306  5.8789935e+00 9.02e-03 1.68e+02  -3.3 9.91e-01    -  6.84e-01 3.46e-01h  1
 307  5.8629286e+00 1.37e-02 1.22e+02  -3.0 8.71e-01    -  4.96e-01 5.26e-01h  1
 308  5.9666276e+00 1.03e-02 8.19e+01  -2.9 6.38e-01    -  1.00e+00 1.00e+00h  1
 309  5.9300366e+00 2.64e-03 3.02e+01  -3.0 4.09e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 310  6.0675164e+00 6.90e-03 4.73e+01  -2.7 5.29e-01    -  1.00e+00 1.00e+00h  1
 311  6.0070518e+00 4.38e-03 3.95e+01  -2.8 3.93e-01    -  1.00e+00 1.00e+00h  1
 312  5.9850139e+00 2.46e-03 7.44e+01  -2.8 3.86e-01    -  1.00e+00 5.98e-01h  1
 313  6.0034078e+00 5.52e-03 5.26e+01  -2.8 3.73e-01    -  8.73e-01 1.00e+00h  1
 314  5.9915792e+00 2.18e-03 1.32e+01  -2.8 2.73e-01    -  1.00e+00 1.00e+00h  1
 315  5.9483714e+00 2.08e-03 4.24e+01  -3.2 2.74e-01    -  1.00e+00 8.10e-01h  1
 316  6.0663635e+00 3.52e-03 4.43e+01  -2.7 4.66e-01    -  1.00e+00 8.73e-01h  1
 317  6.0194833e+00 1.08e-02 7.14e+01  -2.8 6.10e-01    -  1.00e+00 1.00e+00h  1
 318  5.9313725e+00 4.31e-03 3.62e+01  -2.8 3.72e-01    -  1.00e+00 1.00e+00h  1
 319  5.9146364e+00 2.41e-03 3.66e+01  -2.9 3.26e-01    -  1.00e+00 6.98e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 320  6.1045167e+00 9.48e-03 3.10e+01  -2.7 6.54e-01    -  1.00e+00 1.00e+00h  1
 321  5.9708829e+00 2.53e-02 1.00e+02  -2.7 1.07e+00    -  1.00e+00 1.00e+00h  1
 322  5.9580665e+00 7.81e-03 2.49e+01  -2.7 6.89e-01    -  1.00e+00 1.00e+00h  1
 323  5.9350499e+00 3.89e-03 5.43e+00  -2.7 4.46e-01    -  1.00e+00 9.17e-01h  1
 324  5.9254142e+00 2.22e-03 2.37e+02  -3.1 3.09e-01    -  1.00e+00 4.62e-01h  1
 325  6.3326004e+00 5.28e-02 1.15e+02  -2.3 2.99e+00    -  5.01e-01 4.95e-01f  1
 326  6.1018648e+00 3.16e-02 7.62e+01  -2.6 2.54e+00    -  7.54e-01 5.07e-01h  1
 327  6.0818585e+00 2.50e-02 1.05e+02  -2.6 6.32e-01    -  1.00e+00 2.13e-01h  1
 328  6.0804582e+00 7.99e-03 5.97e+01  -2.6 5.57e-01    -  4.54e-01 8.99e-01h  1
 329  6.0751952e+00 9.60e-03 5.27e+01  -2.6 6.47e-01    -  6.01e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 330  6.1105601e+00 3.33e-03 2.26e+01  -2.6 4.45e-01    -  9.34e-01 1.00e+00h  1
 331  6.1386751e+00 3.27e-03 2.56e+01  -2.6 3.29e-01    -  1.00e+00 1.00e+00h  1
 332  6.1633286e+00 2.65e-03 2.20e+01  -2.6 2.64e-01    -  1.00e+00 1.00e+00h  1
 333  6.1755416e+00 6.58e-04 2.44e+01  -2.6 1.69e-01    -  1.00e+00 1.00e+00h  1
 334  6.1778521e+00 7.87e-04 2.21e+01  -3.0 1.50e-01    -  1.00e+00 1.00e+00h  1
 335  6.1698314e+00 6.66e-04 1.43e+01  -2.7 1.54e-01    -  1.00e+00 1.00e+00h  1
 336  6.1514799e+00 3.38e-04 1.22e+01  -3.3 1.14e-01    -  1.00e+00 1.00e+00h  1
 337  6.0731645e+00 2.35e-03 1.44e+01  -4.0 3.12e-01    -  1.00e+00 9.75e-01h  1
 338  6.0140227e+00 2.72e-03 2.48e+01  -4.0 1.89e+00    -  1.55e-01 1.17e-01h  1
 339  5.9203596e+00 4.85e-03 8.54e+01  -4.0 2.42e+00    -  4.50e-01 1.51e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 340  5.8554722e+00 6.83e-03 8.90e+01  -4.0 3.54e+00    -  2.93e-01 7.73e-02h  1
 341  5.8102577e+00 6.08e-03 3.11e+02  -3.6 1.20e+00    -  1.00e+00 1.64e-01f  1
 342  5.7842749e+00 5.44e-03 2.25e+02  -3.3 3.58e-01    -  1.00e+00 5.32e-01h  1
 343  5.7578930e+00 2.42e-03 7.81e+01  -3.3 3.50e-01    -  9.71e-01 6.19e-01h  1
 344  5.7996238e+00 1.55e-03 5.76e+01  -3.1 3.32e-01    -  1.00e+00 4.66e-01h  1
 345  5.7545275e+00 1.85e-03 4.01e+01  -3.5 3.36e-01    -  1.00e+00 9.87e-01h  1
 346  5.7021490e+00 1.77e-03 3.49e+01  -3.8 2.61e-01    -  1.00e+00 9.49e-01h  1
 347  5.7208977e+00 8.34e-04 2.48e+01  -3.6 2.40e-01    -  8.92e-01 1.00e+00h  1
 348  5.7920380e+00 9.29e-04 2.83e+01  -3.3 2.04e-01    -  9.00e-01 1.00e+00H  1
 349  5.7824707e+00 7.41e-04 2.51e+02  -3.5 2.23e-01    -  1.00e+00 1.91e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 350  5.7423401e+00 1.25e-03 7.32e+01  -3.6 3.33e-01    -  1.00e+00 6.68e-01h  1
 351  5.6976621e+00 1.34e-03 3.79e+01  -3.7 3.73e-01    -  1.00e+00 1.00e+00h  1
 352  5.6978018e+00 6.82e-04 2.27e+01  -3.9 1.82e-01    -  1.00e+00 9.00e-01h  1
 353  5.6987654e+00 6.27e-04 1.35e+02  -4.0 9.71e-02    -  1.00e+00 8.21e-02h  1
 354  5.7077245e+00 1.66e-04 9.40e+00  -4.0 1.08e-01    -  1.00e+00 9.67e-01h  1
 355  5.7133127e+00 2.32e-04 1.13e+01  -4.0 8.42e-02    -  1.00e+00 8.18e-01h  1
 356  5.7153617e+00 3.48e-05 8.51e+00  -4.0 3.65e-02    -  1.00e+00 1.00e+00h  1
 357  5.7179888e+00 3.13e-05 5.08e+00  -4.0 2.45e-02    -  1.00e+00 1.00e+00h  1
 358  5.7202352e+00 3.11e-06 4.52e+00  -4.0 2.98e-02    -  1.00e+00 1.00e+00H  1
 359  5.7211202e+00 9.24e-06 1.08e+01  -4.0 5.84e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 360  5.7145169e+00 2.50e-04 5.84e+01  -4.1 1.92e-01    -  1.00e+00 5.18e-01h  1
 361  5.7076941e+00 2.36e-04 2.50e+01  -4.1 1.24e-01    -  1.00e+00 6.73e-01f  1
 362  5.6995952e+00 7.62e-04 2.24e+01  -4.1 1.42e-01    -  1.00e+00 8.72e-01f  1
 363  5.6974297e+00 2.73e-04 1.79e+01  -4.1 8.62e-02    -  1.00e+00 1.00e+00f  1
 364  5.6953106e+00 1.12e-03 2.56e+01  -4.0 1.78e-01    -  1.00e+00 9.34e-01h  1
 365  5.7034865e+00 1.39e-03 4.60e+01  -3.5 3.88e-01    -  9.31e-01 3.51e-01h  1
 366  5.7020920e+00 4.03e-03 7.49e+01  -3.6 3.38e-01    -  4.03e-01 9.96e-01h  1
 367  5.6927136e+00 3.27e-03 7.25e+01  -3.6 4.07e-01    -  8.31e-01 1.91e-01h  1
 368  5.7318485e+00 6.08e-03 7.04e+01  -3.1 4.94e-01    -  7.20e-01 1.00e+00f  1
 369  5.7177455e+00 1.43e-03 7.45e+01  -3.3 2.45e-01    -  5.75e-01 9.12e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 370  5.7147317e+00 1.04e-03 2.54e+02  -3.3 2.64e-01    -  1.00e+00 2.50e-01h  3
 371  5.7144454e+00 9.27e-04 3.54e+01  -3.3 3.64e-01    -  1.00e+00 1.08e-01h  4
 372  5.6956531e+00 1.04e-02 5.61e+01  -3.3 8.69e-01    -  9.62e-01 6.58e-01h  1
 373  5.6882101e+00 6.35e-03 8.79e+01  -3.3 5.30e-01    -  5.11e-01 7.77e-01h  1
 374  5.8434674e+00 2.51e-02 1.35e+02  -2.4 2.40e+00    -  5.09e-01 3.67e-01f  1
 375  5.8361897e+00 8.48e-03 6.60e+01  -2.7 4.90e-01    -  6.33e-01 9.88e-01h  1
 376  5.8276079e+00 5.15e-03 3.96e+01  -2.7 4.19e-01    -  5.23e-01 4.21e-01h  1
 377  5.8371119e+00 3.98e-03 2.39e+01  -2.7 3.64e-01    -  9.31e-01 7.96e-01h  1
 378  5.8486537e+00 3.12e-03 2.86e+02  -2.7 4.58e-01    -  1.00e+00 3.75e-01H  1
 379  5.8641061e+00 2.11e-03 1.46e+02  -2.7 3.65e-01    -  6.19e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 380  5.8669109e+00 1.34e-03 3.92e+01  -2.7 2.47e-01    -  7.34e-01 1.00e+00h  1
 381  5.8727604e+00 1.04e-03 4.24e+02  -2.7 2.26e-01    -  1.00e+00 2.50e-01h  3
 382  5.8811489e+00 7.90e-04 9.44e+01  -2.7 3.60e-01    -  1.00e+00 2.50e-01h  3
 383  5.8875063e+00 6.48e-04 1.36e+02  -2.7 2.96e-01    -  1.00e+00 1.94e-01h  3
 384  5.8927526e+00 5.58e-04 1.76e+02  -2.7 2.74e-01    -  1.00e+00 1.25e-01h  4
 385  5.9005517e+00 5.10e-04 2.87e+02  -2.7 4.82e-01    -  1.00e+00 1.25e-01h  4
 386  5.9034921e+00 5.00e-04 1.99e+02  -2.7 4.84e-01    -  1.00e+00 6.25e-02h  5
 387  5.9041301e+00 4.95e-04 7.07e+01  -2.7 1.22e+00    -  1.00e+00 1.56e-02h  7
 388  5.9043622e+00 4.89e-04 8.39e+01  -2.7 2.34e+00    -  4.15e-01 7.81e-03h  8
 389  5.9048513e+00 4.68e-04 1.14e+02  -2.7 2.02e+00    -  8.62e-01 1.56e-02h  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 390  5.9049453e+00 4.60e-04 1.16e+02  -2.7 2.92e+00    -  5.85e-01 7.19e-03h  8
 391  5.9513558e+00 1.02e-01 2.48e+02  -2.7 2.47e+00    -  4.43e-01 8.33e-01h  1
 392  5.8147979e+00 8.53e-02 3.31e+02  -2.7 2.16e+00    -  1.00e+00 9.23e-01h  1
 393  5.8396832e+00 2.82e-02 1.11e+02  -2.7 9.49e-01    -  1.00e+00 1.00e+00h  1
 394  5.8187250e+00 7.02e-03 1.82e+01  -2.7 6.09e-01    -  1.00e+00 1.00e+00h  1
 395  5.7624877e+00 9.89e-03 3.48e+01  -2.7 6.01e-01    -  1.00e+00 1.00e+00h  1
 396  5.7819629e+00 6.13e-03 8.15e+01  -2.7 5.45e-01    -  1.00e+00 5.72e-01h  1
 397  5.8211193e+00 4.17e-03 1.73e+02  -2.7 5.65e-01    -  1.00e+00 5.00e-01h  2
 398  5.8823174e+00 5.45e-03 4.38e+01  -2.7 3.83e-01    -  1.00e+00 1.00e+00h  1
 399  5.8797330e+00 2.02e-03 2.66e+01  -2.7 2.91e-01    -  1.00e+00 7.12e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400  5.9129683e+00 1.40e-03 2.16e+01  -2.7 2.78e-01    -  1.00e+00 1.00e+00h  1
 401  5.9254929e+00 5.82e-04 1.84e+01  -2.7 1.43e-01    -  1.00e+00 1.00e+00h  1
 402  5.9330497e+00 1.40e-04 9.42e+00  -2.7 9.38e-02    -  1.00e+00 1.00e+00h  1
 403  5.9353723e+00 1.56e-04 6.04e+00  -2.7 5.00e-02    -  1.00e+00 1.00e+00h  1
 404  5.9407623e+00 3.47e-05 8.28e+00  -2.7 5.79e-02    -  1.00e+00 1.00e+00H  1
 405  5.9418595e+00 6.76e-05 6.40e+00  -2.7 5.14e-02    -  1.00e+00 1.00e+00h  1
 406  5.9381661e+00 4.14e-05 4.50e+00  -2.7 3.42e-02    -  1.00e+00 1.00e+00h  1
 407  5.9375892e+00 7.59e-05 3.36e+00  -2.7 2.94e-02    -  1.00e+00 1.00e+00h  1
 408  5.9383929e+00 1.57e-06 7.54e+00  -2.7 4.00e-02    -  1.00e+00 1.00e+00H  1
 409  5.8871489e+00 1.55e-03 2.34e+01  -3.5 2.10e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 410  5.7572539e+00 5.92e-03 9.84e+01  -3.6 1.76e+00    -  4.63e-01 2.61e-01h  1
 411  5.6665289e+00 6.70e-03 2.22e+02  -3.6 1.09e+00    -  7.64e-01 3.89e-01h  1
 412  5.8186216e+00 1.02e-02 6.74e+01  -2.7 1.14e+00    -  9.49e-01 5.46e-01f  1
 413  5.7569531e+00 1.96e-02 7.49e+01  -2.8 8.86e-01    -  9.90e-01 8.61e-01h  1
 414  5.7326626e+00 1.15e-02 1.25e+02  -2.8 4.73e-01    -  1.00e+00 5.02e-01h  1
 415  5.7593600e+00 4.70e-03 2.70e+01  -2.8 4.11e-01    -  1.00e+00 1.00e+00h  1
 416  5.7725118e+00 3.17e-03 6.23e+01  -2.8 2.99e-01    -  6.08e-01 1.00e+00h  1
 417  5.7803206e+00 1.46e-03 1.98e+01  -2.8 2.09e-01    -  1.00e+00 1.00e+00h  1
 418  5.7881795e+00 8.47e-04 1.11e+01  -2.8 1.59e-01    -  1.00e+00 1.00e+00h  1
 419  5.8133690e+00 3.84e-04 1.86e+01  -2.8 1.32e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 420  5.8201888e+00 2.09e-04 2.05e+02  -2.8 1.55e-01    -  1.00e+00 5.00e-01h  2
 421  5.8250986e+00 8.70e-05 6.18e+00  -2.8 6.13e-02    -  1.00e+00 1.00e+00h  1
 422  5.8312650e+00 4.15e-05 2.87e+00  -2.8 2.67e-02    -  1.00e+00 1.00e+00h  1
