time_ns,u_X1,u_Y1,u_X2,u_Y2
0,0,0,0,0
0.06232282808,4.636565303e-05,1.390193119e-05,-3.996156533e-05,-1.104257067e-05
0.1246456562,0.0001832551866,5.513637991e-05,-0.0001579761491,-4.394518796e-05
0.1869684842,0.0004073574626,0.0001229963289,-0.0003512385829,-9.837020975e-05
0.2492913123,0.0007153613428,0.0002167747607,-0.0006169436983,-0.000173979994
0.3116141404,0.001103955689,0.0003357646583,-0.000952286327,-0.0002704368985
0.3739369685,0.001569829363,0.0004792590042,-0.001354461301,-0.0003874032812
0.4362597966,0.002109671226,0.0006465507811,-0.001820663451,-0.0005245415
0.4985826246,0.002720170141,0.0008369329719,-0.002348087609,-0.0006815139129
0.5609054527,0.003398014968,0.001049698559,-0.002933928607,-0.0008579828776
0.6232282808,0.004139894571,0.001284140526,-0.003575381276,-0.001053610752
0.6855511089,0.00494249781,0.001539551854,-0.004269640449,-0.001268059894
0.747873937,0.005802513548,0.001815225527,-0.005013900956,-0.001500992662
0.810196765,0.006716630646,0.002110454527,-0.005805357629,-0.001752071414
0.8725195931,0.007681537966,0.002424531838,-0.0066412053,-0.002020958507
0.9348424212,0.008693924369,0.002756750441,-0.007518638801,-0.002307316299
0.9971652493,0.009750478719,0.003106403319,-0.008434852962,-0.002610807148
1.059488077,0.01084788988,0.003472783456,-0.009387042617,-0.002931093412
1.121810905,0.0119828467,0.003855183833,-0.0103724026,-0.00326783745
1.184133734,0.01315203806,0.004252897435,-0.01138812773,-0.003620701618
1.246456562,0.01435215281,0.004665217242,-0.01243141285,-0.003989348275
1.30877939,0.01557987981,0.005091436239,-0.01349945279,-0.004373439779
1.371102218,0.01683190793,0.005530847407,-0.01458944239,-0.004772638487
1.433425046,0.01810492603,0.005982743729,-0.01569857646,-0.005186606758
1.495747874,0.01939562297,0.006446418189,-0.01682404985,-0.00561500695
1.558070702,0.02070068761,0.006921163769,-0.01796305738,-0.006057501419
1.62039353,0.02201680881,0.007406273451,-0.0191127939,-0.006513752525
1.682716358,0.02334067544,0.007901040218,-0.02027045422,-0.006983422625
1.745039186,0.02466897636,0.008404757054,-0.02143323318,-0.007466174077
1.807362014,0.02599840042,0.00891671694,-0.02259832561,-0.007961669239
1.869684842,0.0273256365,0.009436212859,-0.02376292635,-0.008469570469
1.932007671,0.02864737344,0.009962537795,-0.02492423022,-0.008989540124
1.994330499,0.02996030012,0.01049498473,-0.02607943206,-0.009521240563
2.056653327,0.0312611054,0.01103284664,-0.0272257267,-0.01006433414
2.118976155,0.03254647814,0.01157541652,-0.02836030897,-0.01061848322
2.181298983,0.03381310719,0.01212198735,-0.0294803737,-0.01118335016
2.243621811,0.03505768143,0.01267185211,-0.03058311572,-0.01175859731
2.305944639,0.03627688971,0.01322430378,-0.03166572987,-0.01234388704
2.368267467,0.03746742089,0.01377863534,-0.03272541097,-0.01293888169
2.430590295,0.03862596384,0.01433413978,-0.03375935387,-0.01354324364
2.492913123,0.03974920742,0.01489011009,-0.03476475338,-0.01415663523
2.555235951,0.04083384049,0.01544583923,-0.03573880435,-0.01477871883
2.617558779,0.04187655191,0.0160006202,-0.0366787016,-0.01540915679
2.679881607,0.04287403055,0.01655374598,-0.03758163996,-0.01604761147
2.742204436,0.04382296526,0.01710450955,-0.03844481427,-0.01669374523
2.804527264,0.0447200449,0.0176522039,-0.03926541936,-0.01734722042
2.866850092,0.04556195835,0.018196122,-0.04004065005,-0.01800769941
2.92917292,0.04634539446,0.01873555684,-0.04076770119,-0.01867484455
2.991495748,0.04706704209,0.01926980141,-0.04144376761,-0.0193483182
3.053818576,0.04772359011,0.01979814868,-0.04206604412,-0.02002778272
3.116141404,0.04831172737,0.02031989163,-0.04263172557,-0.02071290047
3.178464232,0.04882814274,0.02083432326,-0.0431380068,-0.02140333379
3.24078706,0.04926952508,0.02134073654,-0.04358208262,-0.02209874506
3.303109888,0.04963256325,0.02183842445,-0.04396114787,-0.02279879663
3.365432716,0.04991394611,0.02232667999,-0.04427239738,-0.02350315086
3.427755544,0.05011036253,0.02280479612,-0.04451302599,-0.0242114701
3.490078373,0.05021850137,0.02327206584,-0.04468022852,-0.02492341672
3.552401201,0.05023505148,0.02372778213,-0.04477119981,-0.02563865306
3.614724029,0.05015670174,0.02417123796,-0.04478313469,-0.0263568415
3.677046857,0.049980141,0.02460172633,-0.04471322799,-0.02707764438
3.739369685,0.04970205812,0.02501854021,-0.04455867455,-0.02780072407
3.801692513,0.04931914197,0.02542097259,-0.04431666918,-0.02852574292
3.864015341,0.04882808141,0.02580831645,-0.04398440674,-0.02925236329
3.926338169,0.04822556529,0.02617986477,-0.04355908204,-0.02998024754
3.988660997,0.04750828249,0.02653491054,-0.04303788992,-0.03070905802
4.050983825,0.04667292186,0.02687274673,-0.04241802521,-0.0314384571
4.113306653,0.04571617227,0.02719266634,-0.04169668274,-0.03216810713
4.175629481,0.04463472257,0.02749396234,-0.04087105734,-0.03289767048
4.237952309,0.04342526163,0.02777592771,-0.03993834385,-0.03362680949
4.300275138,0.04208447831,0.02803785545,-0.0388957371,-0.03435518652
4.362597966,0.04060906147,0.02827903852,-0.03774043192,-0.03508246394
4.424920794,0.03899569998,0.02849876993,-0.03646962313,-0.0358083041
4.487243622,0.03724108269,0.02869634264,-0.03508050558,-0.03653236936
4.54956645,0.03534189847,0.02887104963,-0.03357027409,-0.03725432208
4.611889278,0.03329483618,0.0290221839,-0.0319361235,-0.03797382462
4.674212106,0.03109658468,0.02914903843,-0.03017524863,-0.03869053932
4.736534934,0.02874383283,0.0292509062,-0.02828484433,-0.03940412856
4.798857762,0.02623326949,0.02932708018,-0.02626210541,-0.04011425469
4.86118059,0.02356158354,0.02937685337,-0.02410422671,-0.04082058006
4.923503418,0.02072546382,0.02939951875,-0.02180840307,-0.04152276704
4.985826246,0.0177215992,0.02939436929,-0.01937182931,-0.04222047798
5.048149075,0.01454667854,0.02936069798,-0.01679170027,-0.04291337525
5.110471903,0.01119739071,0.02929779781,-0.01406521077,-0.04360112119
5.172794731,0.007670424559,0.02920496176,-0.01118955566,-0.04428337816
5.235117559,0.003962468957,0.02908148281,-0.008161929752,-0.04495980854
5.297440387,7.021276403e-05,0.02892665394,-0.004979527891,-0.04563007466
5.359763215,-0.004009655158,0.02873976813,-0.001639544904,-0.04629383889
5.422086043,-0.00827897588,0.02851982862,0.001859642105,-0.04695069255
5.484408871,-0.01251582717,0.02822254021,0.00533951592,-0.04758944723
5.546731699,-0.01656168428,0.02781881961,0.008671926757,-0.04820209769
5.609054527,-0.02042013617,0.02731210444,0.0118589718,-0.04878849887
5.671377355,-0.02409477182,0.0267058323,0.01490274825,-0.04934850571
5.733700183,-0.0275891802,0.0260034408,0.01780535328,-0.04988197314
5.796023012,-0.03090695026,0.02520836755,0.02056888408,-0.05038875611
5.85834584,-0.03405167097,0.02432405015,0.02319543784,-0.05086870955
5.920668668,-0.03702693131,0.0233539262,0.02568711175,-0.05132168842
5.982991496,-0.03983632024,0.02230143333,0.02804600299,-0.05174754764
6.045314324,-0.04248342672,0.02117000913,0.03027420876,-0.05214614215
6.107637152,-0.04497183973,0.01996309121,0.03237382623,-0.05251732691
6.16995998,-0.04730514822,0.01868411718,0.0343469526,-0.05286095684
6.232282808,-0.04948694118,0.01733652465,0.03619568506,-0.0531768869
6.294605636,-0.05152080755,0.01592375121,0.03792212079,-0.05346497201
6.356928464,-0.05341033631,0.01444923449,0.03952835698,-0.05372506711
6.419251292,-0.05515911644,0.01291641209,0.04101649082,-0.05395702716
6.48157412,-0.05677073688,0.01132872161,0.04238861949,-0.05416070709
6.543896948,-0.05824878661,0.009689600658,0.04364684019,-0.05433596183
6.606219777,-0.05959685461,0.008002486847,0.04479325009,-0.05448264634
6.668542605,-0.06081852982,0.006270817782,0.04582994639,-0.05460061554
6.730865433,-0.06191740123,0.00449803107,0.04675902628,-0.05468972438
6.793188261,-0.06289705779,0.002687564318,0.04758258694,-0.0547498278
