time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
5.416666667,-0.007901409848,0.0285405369,0.001550006486,-0.04689391977,-0.06980553796,-0.003744367319,0.05723933969,-0.01049399129
10.83333333,-0.04261843257,-0.03169295038,-0.02449399331,0.01013485198,-0.01551354757,0.0509471954,-0.024490433,0.03448111297
16.25,-0.05534169635,-0.06173406204,-0.04017788282,0.001965834642,0.004624872702,0.02320139278,-0.02128882307,0.09624817252
21.66666667,-0.05447557969,-0.04148798438,-0.05186894885,-0.05532076884,0.01202254606,-0.03960408386,0.002095064196,0.05261875773
27.08333333,-0.06214947624,-0.01077632801,-0.04569858473,-0.0612112522,0.005092008313,-0.02012085986,0.02096196122,-0.004396018365
32.5,-0.01747165521,-0.01499212647,0.0001246095896,0.0214868282,0.0004693651913,0.05318385258,0.05075136658,-0.04913827829
37.91666667,-0.03355576036,0.003911053994,0.03554628507,0.03384610301,0.03877692088,0.1011530422,0.005700249241,0.007357273798
43.33333333,-0.05829500219,-0.01877348521,0.04390086552,0.03255149318,0.02261204756,0.09580966691,-0.02122984053,0.06586970412
48.75,-0.04404756512,-0.03600032103,0.0394466348,0.02564222326,0.02815977029,0.00919426386,-0.006973842839,0.07854668835
54.16666667,0.01445126142,0.06143753046,0.04230574553,0.02165214801,-0.01282853416,-0.01835711274,0.04972084004,0.08838507927
59.58333333,0.03775907229,0.05843352316,0.007059272651,0.01184452143,-0.03026260965,-0.01101830931,0.05558058264,0.09809710847
65,0.05688622483,0.04587821804,0.03091718463,-0.04802294873,-0.01917673873,-0.02312002758,-0.008095987882,0.0607333469
70.41666667,0.06261790023,0.03998675825,0.05166379961,-0.03687896234,-0.002348612295,0.02945484333,-0.02111608063,0.05161773235
75.83333333,0.03357107803,0.05487158927,0.06250972974,-0.03358036171,0.06997249727,0.009724142757,-0.002351000006,0.05459812798
81.25,0.002415695199,0.06200374888,0.06260402012,-0.02963343533,0.07606133629,0.004909123287,0.003929032858,0.06041255337
86.66666667,-0.003392554952,0.06270113223,0.06249484548,-0.05074959672,-0.01288022791,0.01285532313,0.01159144345,-0.006636969293
92.08333333,-0.02017685897,0.06057073795,0.04206079809,-0.03924602414,-0.07050475415,0.04279157408,0.02126113867,-0.06653849323
97.5,0.05375482542,-0.05090367493,-0.03214857867,0.05891591313,-0.01377284865,0.05196515874,-0.06352462522,-0.04738046591
102.9166667,-0.02902526227,-0.06246276598,0.04691578981,-0.03824060662,-0.03462276731,0.01866561391,-0.02167987161,0.0362159288
108.3333333,-0.02765162961,-0.02315654458,0.05589074609,-0.06125228139,-0.05013402481,-0.07268638724,0.01127157177,0.01865660368
113.75,-0.001152864779,0.06259880992,0.05851140985,-0.06186575917,-0.01890160551,-0.04184815794,0.008734767549,-0.01108380296
119.1666667,-0.00615732518,0.0004682923148,0.06253286764,-0.004086508472,0.06832832468,-0.08300463826,0.01242606685,-0.0710092691
124.5833333,0,0,0,0,0,0,0,0
